;UUID;Title Geocat;All Keywords Geocat;Keyword BGDI;Bundesamt Geocat;Organisation Geocat;Published Geocat;TECHPUBLAYER;GDSKEY;REMARKS;HASWMTSSERVICE;HASWMSSERVICE;HASFREEWMSSERVICE;HASRAWPACKAGESERVICE;ISPUBLISHEDINAPI;ISPUBLISHEDINONLINEVIEWER
720;82f9d51a-7050-4ef2-8bcf-6364967eb845;Sturmschadeninventar LOTHAR 1999;Sturmschaden, Wald, Umweltüberwachung, opendata.swiss;no;BAFU;Abteilung Wald, Bundesamt für Umwelt;yes;ch.bafu.waldschadenflaechen-lothar;STURMSCHADEN_LOTHAR;;True;False;False;True;True;True
721;e1134feb-55d7-4b44-8e13-125e983b259b;Sachplan Übertragungsleitungen (SÜL);opendata.swiss, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund;no;BFE;Bundesamt für Energie;yes;ch.bfe.sachplan-uebertragungsleitungen_kraft;SUEL;;False;False;True;True;True;True
722;8a86e8e0-adff-4815-bbea-bef208138ad5;Sachplan Übertragungsleitungen (SÜL) - Anhörungen;Energie, Sachplan, Strom, opendata.swiss, Stromleitung;no;BFE;Bundesamt für Energie;yes;ch.bfe.sachplan-uebertragungsleitungen_anhoerung;SUEL;;False;False;True;False;True;True
723;376f86bd-c46c-4b89-8f36-717641706226;swissALTI3D Reliefschattierung monodirektional;Geographisches Informationssystem, Laser, Digitales Geländemodell, Relief, 3D Simulation, DHM (Digitales Höhenmodell), opendata.swiss, LIDAR (Light Detection And Ranging), GIS (Geografisches Informationssystem), 3D Visualisierung, Laserscanning, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissalti3d-reliefschattierung_monodirektional;SWISSALTI3D;;True;False;True;False;True;True
724;1964cc81-5298-460f-9228-41120315bea8;swissALTI3D Reliefschattierung multidirektional;Digitales Geländemodell, Relief, Laser, Geographisches Informationssystem, GIS (Geografisches Informationssystem), Laserscanning, opendata.swiss, LIDAR (Light Detection And Ranging), 3D Visualisierung, DHM (Digitales Höhenmodell), 3D Simulation, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissalti3d-reliefschattierung;SWISSALTI3D;;True;False;True;False;True;True
725;691cb471-c3b5-48ec-a107-d0ad612fa70b;swissALTI3D;LIDAR (Light Detection And Ranging), Laserscanning, 3D Simulation, DHM (Digitales Höhenmodell), opendata.swiss, GIS (Geografisches Informationssystem), Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, 3D Visualisierung, Digitales Geländemodell, Geographisches Informationssystem, Laser, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissalti3d;SWISSALTI3D;;False;False;False;True;False;False
726;81949e93-f552-42b6-ab4b-5a2d529a7768;swissBATHY3D Reliefschattierung : Bathymetrische Daten;Laser, Geographisches Informationssystem, Höhe, Digitales Geländemodell, Relief, opendata.swiss, Höhen, Seebodenkurve, Airborne-Laser-Scanning, Digitales Terrainmodell DTM, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissbathy3d-reliefschattierung;SWISSBATHY3D;;True;False;True;False;True;True
727;9961dc6c-20a9-4b16-8a24-b20c3d8ddb83;swissBOUNDARIES3D Gemeindegrenzen;Verwaltungseinheiten, opendata.swiss, INSPIRE, Gemeindegrenze, Gemeinde;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissboundaries3d-gemeinde-flaeche.fill;SWISSBOUNDARIES3D;;True;True;True;True;True;True
728;e1b8837d-8c19-4b65-a8b5-21aaff44fa91;swissBoundaries3D Bezirksgrenzen;Verwaltungseinheiten, opendata.swiss, Bezirk, Bezirksgrenze;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissboundaries3d-bezirk-flaeche.fill;SWISSBOUNDARIES3D;;True;True;True;True;True;True
729;9eee6d40-f0a6-46c9-94ad-69679b9f3d38;swissBOUNDARIES3D Kantonsgrenzen;Verwaltungseinheiten, Kantonal, Kantonsgrenze, opendata.swiss;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissboundaries3d-kanton-flaeche.fill;SWISSBOUNDARIES3D;;True;True;True;True;True;True
730;c5bd42e6-033f-4d43-a398-320b42538798;swissBOUNDARIES3D Landesgrenzen;Verwaltungseinheiten, opendata.swiss, Landesgrenze;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissboundaries3d-land-flaeche.fill;SWISSBOUNDARIES3D;;True;True;True;True;True;True
731;fc2c80e5-fc87-415a-ac05-b2520957d155;;opendata.swiss, Geobasisdaten, Administrative Grenze, INSPIRE, National, Verwaltungseinheiten;no;swisstopo;Federal Office of Topography;no;ch.swisstopo.swissboundaries3d.inspire;SWISSBOUNDARIES3D;;False;False;False;True;False;False
732;86cb844f-296b-40cb-b972-5b1ae8028f7c;swissBOUNDARIES3D;Landesgrenze, Kantonal, Gemeindegrenze, Bezirk, Bezirksgrenze, Kantonsgrenze, opendata.swiss, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Verwaltungseinheiten, Gemeinde;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissboundaries3d;SWISSBOUNDARIES3D;;False;False;False;True;False;False
733;0a6773ee-7ab8-422b-b3b9-18cc292b359e;swissBUILDINGS3D 2.0;GIS (Geografisches Informationssystem), Landschaftsmodell, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Geographisches Informationssystem, Gebäude;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissbuildings3d_2;SWISSBUILDINGS3D_2_0;;False;False;False;True;False;False
734;28de1dab-9f24-40c7-970a-a02d707afd04;Orthophoto der Schweiz mit einer 25 m Auflösung;Orthofoto, opendata.swiss, Digitales Farborthofotomosaik, Luftbild, Orthofotografie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissimage-25;SWISSIMAGE25;For download only!;False;False;False;True;False;False
735;ddd53eb9-4913-4b42-b7fc-035fc805e955;Messdaten SMN Niederschlag (SwissMetNet);Wetter, Klimatologie, Meteorologie, Klima, Meteorologisch-geografische Kennwerte, Atmosphärische Bedingungen;no;MeteoSchweiz;Bundesamt für Meteorologie und Klimatologie;no;ch.meteoschweiz.swissmetnet-niederschlag;SWISSMETNET;OGD Projekt;False;False;False;True;False;False
736;3e0099f6-2272-425c-bdfb-2c6cb331133b;Foehnindex;Atmosphärische Bedingungen, Meteorologisch-geografische Kennwerte, Klimatologie, Meteorologie;no;MeteoSchweiz;Bundesamt für Meteorologie und Klimatologie;no;ch.meteoschweiz.swissmetnet-foehnindex;SWISSMETNET;OGD Projekt;False;False;False;True;False;False
737;3e145cfb-b0d8-4237-afbb-a1ce6089ae75;Messdaten SwissMetNet (SMN);Wetter, Klimatologie, Meteorologischer Parameter, Meteorologie, Klima, Meteorologisch-geografische Kennwerte, Atmosphärische Bedingungen;no;MeteoSchweiz;Bundesamt für Meteorologie und Klimatologie;no;ch.meteoschweiz.swissmetnet;SWISSMETNET;OGD Projekt;False;False;False;True;False;False
738;ab24e5cc-7f53-451a-820a-f113fa545943;swissNAMES3D Geografische Namen der Landesvermessung;opendata.swiss, Geobasisdaten, Bergname, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swissnames3d;SWISSNAMES3D;;True;False;True;True;True;True
739;e81d4df0-52c8-4258-a38b-96f6761c976b;;Toponymie, opendata.swiss, Ortsname, Geobasisdaten, INSPIRE, Geografische Bezeichnungen, National;no;swisstopo;Federal Office of Topography;yes;ch.swisstopo.swissnames3d.inspire;SWISSNAMES3D;;False;False;False;True;False;False
740;980b541f-f651-439b-ad0c-ec0f7f10e514;Schadstofffreisetzungs- und -transferregister der Schweiz (SwissPRTR);e-geo.ch, Geobasisdaten, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Schadstoffquelle, Abfallrecycling, Sonderabfall, Emittent, Abfallbeseitigung, Schadstoff, Produktions- und Industrieanlagen, Gesundheit und Sicherheit;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.swissprtr;SWISSPRTR;;False;False;True;False;True;True
741;a1a07baa-2dfc-458e-91e7-b1710ce1de1d;Geografische Ausdehnung swissSURFACE3D;Geographisches Informationssystem, Vegetation, Höhe, Relief, Laser, Höhe, Airborne-Laser-Scanning, LIDAR (Light Detection And Ranging), Höhen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisssurface3d.metadata;SWISSSURFACE3D;;False;False;True;False;True;True
742;5cb73a88-887c-432d-b3a4-f4ea2b508a51;swissSURFACE3D, die klassifizierte Punktwolke der Schweiz;Geographisches Informationssystem, Relief, Höhe, Laser, Vegetation, Höhe, Airborne-Laser-Scanning, opendata.swiss, LIDAR (Light Detection And Ranging), Höhen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisssurface3d;SWISSSURFACE3D;Publayer for OGD swisstopo;False;False;False;True;False;False
743;c6b8a141-9e08-4083-b654-620c43ffebe7;swissSURFACE3D Raster Reliefschattierung multidirektional;Geographisches Informationssystem, Digitales Geländemodell, Relief, Laser, Laserscanning, opendata.swiss, 3D Simulation, GIS (Geografisches Informationssystem), DHM (Digitales Höhenmodell), LIDAR (Light Detection And Ranging), 3D Visualisierung, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisssurface3d-reliefschattierung-multidirektional;SWISSSURFACE3D_RASTER;;True;False;True;False;True;True
744;36ad08cb-ba6b-4bd4-9960-c809a1ff7a66;Geografische Ausdehnung swissSURFACE3D Raster;Relief, Höhe, Laser, Vegetation, Höhe, LIDAR (Light Detection And Ranging), Höhen, Rasterdaten, Airborne-Laser-Scanning;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisssurface3d-raster.metadata;SWISSSURFACE3D_RASTER;;False;True;False;False;True;True
745;ac330de2-572c-4602-acbc-ca4ba80e9d69;swissSURFACE3D Raster Reliefschattierung monodirektional;Laser, Relief, Geographisches Informationssystem, Digitales Geländemodell, opendata.swiss, 3D Simulation, DHM (Digitales Höhenmodell), LIDAR (Light Detection And Ranging), GIS (Geografisches Informationssystem), 3D Visualisierung, Laserscanning, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisssurface3d-reliefschattierung_monodirektional;SWISSSURFACE3D_RASTER;;True;False;True;False;True;True
746;be285f33-0373-4882-b911-de402bcdfeb4;swissTLM3D Strassen und Wege;Landschaftsmodell, Verkehrsnetz, GIS (Geografisches Informationssystem), opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Einzelobjekt, Geobasisdaten, Autobahn, Vektor, Geographisches Informationssystem, Öffentliche Straße, Verkehrsnetze, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-strassen;SWISSTLM3D;;True;False;True;False;True;True
747;b93d607a-9024-41c6-81c3-cbd311d00a44;swissTLM3D Eisenbahn;Landschaftsmodell, Verkehrsnetz, GIS (Geografisches Informationssystem), Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, opendata.swiss, Einzelobjekt, Verkehrsnetze, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-eisenbahnnetz;SWISSTLM3D;;True;False;True;False;True;True
748;ffc0267e-aca8-49ac-8f3e-86c9beca51f2;swissTLM3D Übrige Bahn;Verkehrsnetz, Einzelobjekt, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Landschaftsmodell, Geobasisdaten, opendata.swiss, GIS (Geografisches Informationssystem), Geografische Bezeichnungen, Verkehrsnetze;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-uebrigerverkehr;SWISSTLM3D;;True;False;True;False;True;True
749;4a064664-a346-4c1a-b424-4e8a0f0b56cb;swissTLM3D Wanderwege;Geografische Bezeichnungen, Verkehrsnetze, Wanderweg, Geographisches Informationssystem, Vektor, Landschaftsmodell, opendata.swiss, GIS (Geografisches Informationssystem);no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-wanderwege;SWISSTLM3D;;True;False;True;False;True;True
750;cdb289d5-db16-4440-8529-5807a262f6a2;swissTLM3D Wald;Landschaftsmodell, Waldfläche, opendata.swiss, Geobasisdaten, GIS (Geografisches Informationssystem), Bodenbedeckung, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Vektor, Geographisches Informationssystem, Wald, Geografische Bezeichnungen, Bodenbedeckung;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-wald;SWISSTLM3D;;True;False;True;False;True;True
751;73856ca2-f21d-4cc9-90f6-f3e8375555df;swissTLM3D;Geobasisdaten, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Verkehrsnetz, Einzelobjekt, Landschaftsmodell, GIS (Geografisches Informationssystem), Vektor, Öffentlicher Verkehr, Geographisches Informationssystem, Gewässernetz, Bodenbedeckung, Bodenbedeckung, Geografische Bezeichnungen, Bauwesen und gebaute Umwelt;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d;SWISSTLM3D;;False;False;False;True;False;False
752;3dc772fe-8356-4a9a-8663-ce5159a42de7;swissTLM3D Gewässernetz;GIS (Geografisches Informationssystem), Landschaftsmodell, Einzelobjekt, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Gewässer, Geobasisdaten, Geographisches Informationssystem, Vektor, Oberflächengewasser, Gewässernetz, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-gewaessernetz;SWISSTLM3D;;True;False;True;False;True;True
753;637e0bba-4275-4a25-808f-3a08239ff2c4;3D-Objekte aus dem TLM;Geografische Bezeichnungen, Verkehrsnetze, Geographisches Informationssystem, Vektor, Landschaftsmodell, GIS (Geografisches Informationssystem), 3D Visualisierung;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d.3d;SWISSTLM3D_3D;;False;False;False;False;True;True
754;fca926e5-99ee-4cc2-bec4-778a5f1ebda5;swissTLMRegio Buildings;GIS (Geografisches Informationssystem), opendata.swiss, Landschaftsmodell, Geographisches Informationssystem, Gebäude;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-building;SWISSTLMREGIO;;True;False;True;False;True;True
755;37c78660-531a-404c-86f8-8cdde0c3d985;swissTLMRegio Schutzgebiete;Grenze, Schutzgebiet, Geographisches Informationssystem, Nationalpark, GIS (Geografisches Informationssystem), Landschaftsmodell, opendata.swiss, Schutzgebiete;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-adminboundaries-protectedarea;SWISSTLMREGIO;;True;False;True;False;False;True
756;dbcb87f1-3704-4eb6-8bd4-efed536bbf56;swissTLMRegio Transportation Öffentlicher Verkehr;Geographisches Informationssystem, Eisenbahn, Eisenbahnnetz, Straßennetz, Öffentliche Straße, Straßenverkehr, Hauptstrasse, Wegnetz, Seilbahn, GIS (Geografisches Informationssystem), Fähre, Landschaftsmodell, Weg, opendata.swiss, Verkehrsnetze;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-transportation-oeffentliche-verkehr;SWISSTLMREGIO;;True;False;True;False;True;True
757;cfbd4793-4225-4743-942b-d9b97acfbfcc;swissTLMRegio Landcover;Wald, Geographisches Informationssystem, Vegetation, Siedlung, See, Fels, Bodenbedeckung, Primärfläche, Landschaftsmodell, GIS (Geografisches Informationssystem), opendata.swiss;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-landcover;SWISSTLMREGIO;;True;False;True;False;True;True
758;4af350f6-2df1-4b5b-947f-6d65aea528f8;swissTLMRegio Names;Geographisches Informationssystem, Gemeinde, Nomenklatur, See, Berg, Landschaftsmodell, opendata.swiss, GIS (Geografisches Informationssystem), Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-names-namedlocation;SWISSTLMREGIO;;True;False;True;False;True;True
759;2816b787-2508-42c8-8dec-094d68f5f094;swissTLMRegio Transportation Strassennetz;Straßennetz, Straßenverkehr, Öffentliche Straße, Eisenbahnnetz, Geographisches Informationssystem, Eisenbahn, Seilbahn, Fähre, opendata.swiss, GIS (Geografisches Informationssystem), Hauptstrasse, Weg, Landschaftsmodell, Wegnetz, Verkehrsnetze;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-transportation-strassennetz;SWISSTLMREGIO;;True;False;True;False;True;True
760;e93697f6-2c2a-4774-94ea-bb95d17aba6e;swissTLMRegio Höhenkoten;Kirche, Geographisches Informationssystem, Höhenkote, GIS (Geografisches Informationssystem), Schloss, Landschaftsmodell, Antenne, Einzelsignatur, opendata.swiss, Höhe;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-miscellaneous-geodpoint;SWISSTLMREGIO;;True;False;True;False;True;True
761;f22843ce-ee17-43b3-adc8-ad7015043984;swissTLMRegio Hydrography;GIS (Geografisches Informationssystem), Gewässername, Fluss, Landschaftsmodell, opendata.swiss, Geografische Bezeichnungen, Gewässernetz, Gewässer, Ufer, Gewässer, Geographisches Informationssystem, See, Bach;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-hydrography;SWISSTLMREGIO;;True;False;True;False;True;True
762;2ba45ce9-b062-4792-95ba-9bbc8d840652;swissTLMRegio Miscellaneous;Kirche, Geographisches Informationssystem, Antenne, opendata.swiss, GIS (Geografisches Informationssystem), Landschaftsmodell, Höhenkote, Schloss, Einzelsignatur, Geografische Bezeichnungen, Höhe, Energiequellen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.vec200-miscellaneous;SWISSTLMREGIO;;True;False;True;False;True;True
763;ef594c48-dcc6-4e22-894d-db65873637a3;Sperr- und Gefahrenzonenkarte 1:300'000;Luftfahrt, Militär;no;MGDI;Militärkartografie / Bundesamt für Landestopografie swisstopo;yes;ch.vbs.sperr-gefahrenzonenkarte;SZK300_LV95;;True;False;True;False;True;True
764;No UUID in BMD4MUM;;;yes;not known;;;ch.swisstopo.hiks-siegfried-ta25;TA25_LV03;Separater TA25;True;False;False;False;False;False
765;86c12e05-aabf-4384-a88a-eeea18044e83;Blatteinteilung der Siegfriedkarte 1:25 000;;no;swisstopo;Bundesamt für Landestopografie;no;ch.swisstopo.hiks-siegfried-ta25.metadata;TA25_LV03;;False;False;True;False;True;True
766;No UUID in BMD4MUM;;;yes;not known;;;ch.swisstopo.hiks-siegfried-ta50;TA50_LV03;Separater TA50;True;False;False;False;False;False
767;b8642253-c0df-4d39-b92e-d05467caf0f5;Blatteinteilung der Siegfriedkarte 1:50 000;Alte Karte;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.hiks-siegfried-ta50.metadata;TA50_LV03;;False;False;True;False;True;True
768;a4cdef47-505e-41ab-b6a7-ad5b92d80e41;Tektonische Karte der Schweiz 1:500000;Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geologische Karte, opendata.swiss, e-geo.ch, Geobasisdaten, Tektonik, Geowissenschaften, Gebirge, Störung, Verwerfung, Geologie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-tektonische_karte;TEKTONISCHE_KARTE500;;True;False;True;True;True;True
769;9a6cf8f1-2475-4085-b202-8cd0fe0f0ca8;Blatteinteilung tektonische Karte 1:500000;Geowissenschaften, Tektonik, Gebirge, Verwerfung, Geologische Karte, e-geo.ch, Geologie;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-tektonische_karte_papier.metadata;TEKTONISCHE_KARTE500_PAPIER;Für Shop BGDI;False;False;True;False;True;True
770;d92cac20-8741-49f5-b7d0-86f8db506e55;;Geobasisdaten, INSPIRE, 3D Visualisierung, DHM (Digitales Höhenmodell), 3D Simulation, Online-Dienst, Höhe;no;swisstopo;Office fédéral de topographie;yes;ch.swisstopo.terrain.3d;TERRAINMODELL_3D;3D viewer project terrain data set;False;False;False;False;True;True
771;f1d7d608-74d7-46fc-a478-b4357409f34b;Territorialdivisionen;opendata.swiss, Bewirtschaftungsgebiete/Schutzgebiete/geregelte Gebiete und Berichterstattungseinheiten;no;Verteidigung;Militärkartografie / Bundesamt für Landestopografie swisstopo;yes;ch.vbs.territorialregionen;TERRREG;;True;False;True;True;True;True
772;eccbc751-9928-4221-89e1-1184cbb3aff5;Terrestrische Strahlung;Geologie, Natürliche Radioaktivität, Strahlendosis, Strahlung;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-dosisleistung-terrestrisch;TERR_STRAHLUNG;;True;False;True;False;True;True
773;92b85345-4513-45a8-b64a-d7dbebd648a3;Thermische Netze (Nahwärme, Fernwärme, Fernkälte);Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss;no;BFE;Bundesamt für Energie;yes;ch.bfe.thermische-netze;THERMISCHE_NETZE;;True;False;True;True;True;True
774;2df11e59-d85a-40cf-98cf-4b941577e23c;Mitteltiefe und tiefe Geothermie in der Schweiz;Erdwärme, BGDI Bundesgeodaten-Infrastruktur;yes;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.geologie-tiefengeothermie_projekte;TIEFENGEOTHERMIE_PROJEKTE;;False;False;True;True;True;True
775;d12f970f-6a83-4c33-8cfe-7504b6a5dca9;Topographische Karte der Schweiz (Dufourkarte);Gewässername, Bergname, Historische Karte, Topografische Karte, Einzelsignatur, Geobasisdaten, Geländedarstellung, Landeskarte, Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Ortsname, Fels, Relief, Geschichte, Gebiet, Nomenklatur, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.hiks-dufour;TK100_LV03;;True;False;True;False;True;True
776;bfa9994f-c8b1-4dc1-90b2-fe1211bf2d22;Blatteinteilung der Dufourkarte;;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.hiks-dufour.metadata;TK100_LV03;;False;False;True;False;True;True
777;d523df4c-6d6e-402a-9385-72f809c88ee2;swissTLM-Map light (grau);Geographisches Informationssystem, Vektor, Öffentlicher Verkehr, GIS (Geografisches Informationssystem), Verkehrsnetz, Basiskarte, Einzelobjekt, Topografische Karte, Höhenkurve, Landschaftsmodell, Geografische Bezeichnungen, Bodenbedeckung, Gewässernetz;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-karte-grau.3d;TLMKARTE_3D;;False;False;False;False;True;True
778;e22ebb0c-36f4-4e9d-9549-8e2c6f9e8ba1;swissTLM-Map light (farbig);Geographisches Informationssystem, Vektor, Öffentlicher Verkehr, Basiskarte, Landschaftsmodell, GIS (Geografisches Informationssystem), Verkehrsnetz, Topografische Karte, Höhenkurve, Einzelobjekt, Geografische Bezeichnungen, Gewässernetz, Bodenbedeckung, Bauwesen und gebaute Umwelt;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.swisstlm3d-karte-farbe.3d;TLMKARTE_3D;;False;False;False;False;True;True
